Mo,V
7801.8301,1769700.4
4300.5601,1996335.0
3900.46,1787770.6
3700.4099,1654002.6
4400.5801,2145806.2
5801.0098,2134228.2
7501.6899,1998269.1
6301.1899,2132118.2
8101.9702,2223767.8
4800.6899,2072118.9
6401.23,2139232.8
7801.8301,2379907.0
6001.0801,2619161.0
4300.5601,2334785.5
7601.7402,2368423.8
4900.7202,2383126.0
4600.6401,2183448.0
5300.8398,2122217.5
3600.3899,1904888.5
5400.8799,1652785.2
3600.3899,1750358.8
2400.1699,1986474.9
1800.1,2156775.5
3700.4099,2351043.2
2800.24,2770363.2
3200.3101,2179620.2
3300.3301,2561095.5
8602.2197,2567046.8
,2821260.0
26420.949,3127925.5
20913.131,2515933.8
11604.04,3243163.5
9602.7695,3357495.2
5400.8799,3103633.8
4800.6899,3265940.5
3800.4299,2739849.8
4500.6099,2472908.8
3200.3101,2400263.0
2300.1599,1610193.2
3700.4099,1527714.2
3900.46,2160468.0
5000.75,2190089.0
4500.6099,2498891.5
2300.1599,2368329.0
3900.46,2200706.5
3600.3899,2608137.5
3400.3501,2286053.0
3900.46,2279736.5
3700.4099,2285079.0
2200.1499,2488071.0
5600.9399,1814970.5
8802.3301,1980997.0
15807.5,2236021.8
,2463441.0
,1779925.8
,2184259.5
,1597465.6
,1696053.6
,2543147.2
29025.289,2070144.1
33533.75,2228515.0
18410.18,2257121.8
11503.97,2327522.2
7701.7798,2656775.5
5300.8398,2496348.8
5300.8398,2614548.8
3800.4299,1880082.6
5000.75,2629305.0
2700.22,2143858.5
2400.1699,2234155.2
5200.8101,2507385.5
4200.5298,2593110.8
3300.3301,2456001.8
4400.5801,2373414.8
2800.24,2929546.0
3800.4299,2641207.5
2800.24,2495429.0
4500.6099,2671626.8
4900.7202,2621609.0
2300.1599,1801458.5
3300.3301,2183488.5
3000.27,1858806.9
3900.46,1794032.9
5100.7798,1585793.1
2500.1899,1565667.0
4700.6602,1555739.2
3500.3701,1549693.2
3000.27,1675968.1
3800.4299,1808735.2
2100.1299,1564544.4
2400.1699,1505086.0
2400.1699,1778221.5
3300.3301,1572159.2
2600.2,1346687.9
3800.4299,1369573.1
2900.25,1430167.8
3900.46,1665323.5
3800.4299,1644886.4
4500.6099,1605134.6
1600.08,1798658.6
4100.5,1717491.6
4000.48,1823221.1
2900.25,1496781.2
4200.5298,2216977.8
3200.3101,1828969.5
3000.27,1621365.4
2400.1699,1855019.8
3600.3899,1896854.4
3200.3101,1617686.4
3000.27,1190142.9
3100.29,1152244.9
3900.46,1186803.8
3000.27,1446790.8
1600.08,1345592.2
2300.1599,1251717.6
2900.25,1274628.8
2800.24,1705021.1
2100.1299,1588498.2
2800.24,1515771.1
3200.3101,1788703.9
5000.75,1891511.8
4300.5601,1873901.5
4700.6602,1585116.8
4500.6099,1646252.4
4500.6099,1475180.9
3100.29,1486420.6
3200.3101,1523656.6
5200.8101,2046190.2
3200.3101,1581721.9
3200.3101,1589161.0
5801.0098,1658966.5
3800.4299,1645576.1
2600.2,1680188.1
1600.08,1861228.0
3500.3701,2023967.8
2900.25,1774461.4
2300.1599,1731409.5
3800.4299,2016528.8
4000.48,1992872.5
4900.7202,2113371.8
4400.5801,2318839.0
4100.5,1880326.1
3300.3301,1914762.2
3400.3501,1808762.2
4000.48,1771391.1
3400.3501,1843590.6
3000.27,1842454.5
3700.4099,1714015.6
3100.29,1677239.5
3100.29,1956610.4
3800.4299,1740106.4
4200.5298,1552723.0
4300.5601,1830430.2
3100.29,2337409.5
3000.27,2141694.5
4200.5298,1863365.0
4300.5601,1857035.0
3900.46,1865705.0
4600.6401,1652717.6
1900.11,1650377.8
1900.11,1710850.6
3600.3899,1965604.9
2200.1499,2062380.4
4000.48,1719872.1
3000.27,1515906.4
1300.05,1405605.2
1400.0601,1359821.2
1100.04,1685206.1
1100.04,1516731.5
1700.09,1628222.9
2500.1899,2174182.8
3200.3101,2662767.5
1600.08,1620296.9
1100.04,2724849.8
2100.1299,1952403.9
1200.04,2233154.5
3700.4099,2360267.8
2300.1599,2255850.2
2800.24,2360322.0
2000.12,2556077.5
3300.3301,1970365.9
3300.3301,2484405.5
1200.04,2087294.5
1900.11,2796968.2
1700.09,1865650.9
1200.04,2618647.0
1800.1,2179309.0
2800.24,2154543.8
2200.1499,2519234.0
1400.0601,2025645.0
1500.0699,1651432.8
3600.3899,2211675.8
4300.5601,2010672.1
3700.4099,1753767.2
4700.6602,2100860.8
5100.7798,1776449.6
9102.4902,1538845.8
10403.25,1749763.8
15206.94,2065288.4
20212.26,1800931.0
17409.1,1505086.0
18810.619,2165688.8
23316.32,2276422.8
22014.551,2523007.5
18710.51,2583372.2
19811.779,2615049.2
23015.9,1865055.8
23716.881,1782901.4
10903.57,1815105.8
18910.73,1793167.2
,2189480.2
29926.881,2705291.8
34936.621,2399843.8
,2020992.1
16107.79,2412043.8
4200.5298,2344497.0
1800.1,2571239.8
4300.5601,2025523.2
1900.11,2289556.0
1200.04,2522615.2
3400.3501,2657573.5
1500.0699,2309303.5
2400.1699,2079125.1
2000.12,1949401.2
1700.09,1575838.2
800.02002,1527484.2
2300.1599,1326602.4
3200.3101,2078881.6
5500.9102,1725728.8
4800.6899,2114967.8
4100.5,2466795.2
8402.1201,2807342.2
4500.6099,2255377.0
2900.25,2461439.0
2100.1299,2195066.2
2100.1299,1775286.5
1700.09,1790502.8
1700.09,1656220.8
2700.22,2015176.1
4400.5801,1627235.5
8302.0703,1778262.1
4300.5601,2425014.8
4600.6401,2563381.5
4800.6899,2292261.2
4600.6401,2378108.0
2400.1699,2519748.0
2300.1599,2091460.4
4600.6401,2228407.0
6501.27,2042822.4
12104.4,2235791.8
8802.3301,2445749.5
7801.8301,2395190.8
5400.8799,2084995.1
14906.67,2250954.0
18510.289,2162862.0
18410.18,2331431.2
34034.762,2651000.0
19811.779,2017272.6
19611.551,1773095.2
12804.92,1404766.8
6001.0801,1416114.6
4600.6401,1315430.2
5000.75,1829483.5
9502.71,2101915.8
14706.49,1704087.8
10703.44,1870641.8
6701.3501,1957327.2
4600.6401,2354194.8
4300.5601,2182866.2
3400.3501,2517867.8
2300.1599,2671694.2
4200.5298,2507547.8
7201.5601,2282712.0
8402.1201,2054684.4
9702.8301,1726919.0
9902.9404,1636135.2
10603.38,3126857.0
8402.1201,2826819.2
4300.5601,1933305.8
2500.1899,2817107.8
2600.2,1894095.1
2100.1299,2124178.8
3500.3701,1673804.0
2500.1899,1836138.0
3200.3101,2031812.6
4700.6602,1979414.5
3900.46,2273014.2
4500.6099,2437850.5
3200.3101,1914167.1
5000.75,2289840.0
2900.25,1793911.1
1400.0601,1516947.9
1500.0699,1323883.8
9302.5996,1440068.5
14306.14,1209822.5
19110.961,1691887.8
20712.881,1620080.4
11403.91,1959058.5
13705.64,1977264.0
6201.1602,1811683.8
3400.3501,2505857.2
3000.27,1953242.5
5700.98,1795845.4
2200.1499,1659507.5
1700.09,1459504.8
2000.12,1173682.2
1700.09,1402386.2
1900.11,1282671.2
2500.1899,1659494.0
1900.11,1975126.9
3900.46,1784362.1
2300.1599,1813996.6
4000.48,2665134.2
4300.5601,2430979.5
3900.46,2758677.2
2500.1899,2131617.8
3600.3899,2391687.8
2900.25,2204020.2
4600.6401,2274028.8
4200.5298,2347648.5
8001.9199,2312603.8
8101.9702,2317621.8
7701.7798,2182622.8
4200.5298,1897828.2
2000.12,2057457.1
5300.8398,2008589.1
2400.1699,1660156.8
2300.1599,1594638.8
2300.1599,1482498.2
3400.3501,1625436.5
2200.1499,1575554.2
1400.0601,1453134.2
700.01001,1609936.2
1800.1,1745097.4
2300.1599,2798672.5
1900.11,1297089.6
1300.05,1359983.5
2200.1499,1800389.9
2000.12,1810655.9
1500.0699,1080518.0
1800.1,1487381.0
1500.0699,1361741.9
1900.11,1373062.8
1900.11,1723104.8
1400.0601,1756485.9
2500.1899,2163876.2
2500.1899,2101712.8
2200.1499,2364433.8
2000.12,2313699.2
2100.1299,2265926.8
1900.11,2410542.2
1900.11,2668745.8
3000.27,2090283.8
2900.25,2430492.5
3600.3899,2394190.0
5100.7798,2136054.2
3000.27,2038277.9
5200.8101,1778167.4
10103.07,1596613.5
9002.4297,1959613.0
12404.62,1726837.9
8702.2695,2128223.0
8602.2197,2298144.8
3500.3701,2204196.0
3000.27,2101834.5
3300.3301,1759975.5
3600.3899,1432020.8
2100.1299,1024725.0
3500.3701,1125863.2
900.02002,1126824.1
1100.04,1497552.2
1400.0601,1557849.2
2400.1699,1771959.1
3000.27,2024535.9
1300.05,2106663.2
1000.03,2638894.8
1000.03,1796413.4
2300.1599,2103390.0
2500.1899,1954608.6
3600.3899,1836489.8
3600.3899,2113628.8
1900.11,1966213.5
1700.09,2459153.2
2300.1599,1952945.0
1600.08,1847702.4
3300.3301,1798712.8
3300.3301,2152258.0
3700.4099,1534815.1
2600.2,1698664.0
2900.25,1732775.5
2400.1699,1369803.1
2600.2,1568575.0
6101.1201,2565464.2
5500.9102,2117551.2
4100.5,2574621.2
3100.29,1784659.6
2500.1899,1620919.0
2400.1699,1454757.2
3500.3701,1424365.2
3600.3899,1567533.5
3400.3501,1993981.5
4600.6401,1678483.9
2300.1599,3242162.8
3400.3501,1609706.2
3200.3101,1725498.8
2900.25,1889888.8
2600.2,1532164.1
2000.12,1993724.6
2100.1299,1904307.0
5400.8799,1934320.2
3100.29,1682135.8
4100.5,1498174.4
3700.4099,1906849.8
2400.1699,1016636.7
4100.5,1105063.6
3200.3101,1833649.4
1600.08,1589228.6
1600.08,1660670.8
2800.24,1407106.6
3100.29,1317783.8
3600.3899,1765669.8
5901.0498,1604837.1
7501.6899,1832283.2
8001.9199,1680553.2
9502.71,1668150.4
10803.51,1638421.1
10103.07,1964049.5
1800.1,1572551.5
200.0,110869.18
0.0,6501.2402
0.0,900.02002
0.0,100.0
0.0,200.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
100.0,0.0
6601.3101,3500.3601
6901.4302,1781630.0
6901.4302,2042362.5
6301.1899,1757419.1
4100.5,1768334.2
5100.7798,1541713.2
4000.48,1820813.5
4500.6099,1834934.2
6401.23,2006790.2
6401.23,2172113.5
5400.8799,2099805.8
4300.5601,2732437.8
4700.6602,2408053.8
6501.27,1858306.5
3700.4099,1796954.5
4400.5801,1797536.0
4600.6401,2040712.5
5801.0098,2286675.0
5700.98,2232261.8
5200.8101,1809790.2
5801.0098,1699502.6
5100.7798,1955609.5
6301.1899,1780263.9
5700.98,1617456.5
6801.3901,2089201.6
5700.98,2180147.8
4200.5298,1605986.8
4700.6602,1898775.0
6201.1602,2029161.6
3900.46,2000392.6
6201.1602,2493373.0
5300.8398,2176806.8
3600.3899,2061244.2
5200.8101,2105743.5
3900.46,2239700.8
4600.6401,2049639.4
6501.27,2196581.2
5400.8799,2520978.8
7101.5098,2179606.5
3900.46,2537101.2
5801.0098,2141735.0
3800.4299,2196703.0
5200.8101,1953945.9
4400.5801,1902548.6
6501.27,1878716.6
7401.6499,1762775.2
4700.6602,1741486.0
5801.0098,1827657.5
4000.48,1798631.6
2500.1899,1733871.1
3900.46,1611843.4
3200.3101,1566627.4
3400.3501,1750872.8
5901.0498,1953580.6
4600.6401,3270241.8
3000.27,1728068.6
2400.1699,1773704.0
4400.5801,1921051.6
4200.5298,1701626.1
4300.5601,1860064.8
5500.9102,1818406.0
4400.5801,1930560.1
5000.75,1836625.0
4000.48,1861403.9
3400.3501,1547123.5
2900.25,1764317.2
3700.4099,1755836.6
4200.5298,1611180.6
7901.8799,1726891.9
5600.9399,2006330.4
5801.0098,2103904.0
7601.7402,1941678.1
5600.9399,1749574.4
7001.4702,1938418.5
5500.9102,2229624.2
6601.3101,2061717.6
5300.8398,1949712.4
4200.5298,1988503.8
3400.3501,1863540.9
4700.6602,1874686.0
4300.5601,2007547.8
5300.8398,1918157.1
5100.7798,2094436.0
6201.1602,2103931.0
5801.0098,2030162.5
5801.0098,1974504.8
3900.46,1637636.6
2300.1599,1591730.8
4200.5298,2149728.5
5700.98,2100333.2
2800.24,2268970.0
4100.5,2526876.0
5400.8799,2435280.8
2300.1599,2714191.8
6101.1201,3288352.5
3500.3701,2855047.0
4500.6099,2763898.2
4100.5,3399952.0
2900.25,2935781.2
4800.6899,2826575.8
4200.5298,2729015.8
3900.46,2399424.2
2700.22,2355966.8
3100.29,2250886.5
2700.22,1696161.9
3300.3301,1767685.1
3600.3899,1814875.9
2700.22,2070387.5
2200.1499,2082993.4
3200.3101,2409379.2
3200.3101,1963697.8
4400.5801,1842102.9
3000.27,1937214.8
5600.9399,1719804.5
4900.7202,1601117.6
8402.1201,1870668.9
15106.85,2315890.2
20312.391,1748113.6
26220.641,1586144.8
,1870790.6
,1604877.6
,1873252.2
,1855087.4
,2220765.0
,2297373.8
29125.461,2342143.5
21013.26,1779628.1
17609.311,2005762.4
4300.5601,1878107.9
3000.27,1691143.9
2800.24,1589539.6
2700.22,2459951.2
3200.3101,1957557.1
2800.24,1667163.0
3900.46,2758325.5
2700.22,2013390.8
3100.29,2296535.2
5100.7798,2743853.2
4500.6099,2360890.0
3000.27,2026010.1
1800.1,2383802.2
2300.1599,2522385.5
2600.2,1822599.0
4900.7202,1827995.6
9002.4297,1914613.5
19110.961,1825628.6
17409.1,1918184.2
17809.52,1960668.0
20712.881,1921295.1
11103.7,1706103.1
6101.1201,1806638.8
5100.7798,1555779.9
4300.5601,1782509.1
3900.46,1741837.8
4200.5298,1792423.4
4100.5,1772730.1
3000.27,1755471.5
2400.1699,1349217.1
1900.11,1218855.2
2700.22,1629372.5
2400.1699,1452322.6
4000.48,1522277.0
2700.22,1513593.5
2800.24,1475113.2
4400.5801,1372237.8
3000.27,1546000.9
3000.27,1507669.4
2500.1899,1364961.0
2900.25,1688668.6
3000.27,1660156.8
3600.3899,1597668.5
3500.3701,1487529.8
3600.3899,1644467.0
2800.24,1559472.2
2700.22,1802243.0
3100.29,1569264.9
4300.5601,1831836.9
3800.4299,1390510.8
3200.3101,1427597.9
5300.8398,1308708.0
3100.29,1703776.8
2100.1299,1551681.6
2200.1499,1571050.2
1100.04,1284132.1
4200.5298,1514080.5
5500.9102,1693240.2
2600.2,1831066.0
2300.1599,1526672.8
2600.2,1721549.4
3700.4099,1739768.2
2500.1899,1614791.9
3100.29,1697406.1
3700.4099,1605269.9
4000.48,1400438.5
4900.7202,1660657.1
3400.3501,2049909.9
3000.27,1919536.8
3800.4299,1947588.9
2800.24,2175265.0
5500.9102,2571943.0
3300.3301,1921362.8
4600.6401,1664052.1
2900.25,1504585.5
3400.3501,1639976.5
3500.3701,1812427.8
5300.8398,1565247.8
5700.98,1686923.9
4100.5,1756513.0
2800.24,1752969.2
3100.29,1930884.8
2700.22,1482417.1
2500.1899,1645400.2
2800.24,1603200.5
3600.3899,1520167.0
3000.27,1796494.6
4100.5,1640558.1
3300.3301,1640598.8
5200.8101,1939757.5
7001.4702,1895109.6
10103.07,1930992.9
15006.76,1938310.2
12404.62,1950375.1
16307.99,1994847.2
18610.4,1722847.8
13805.72,1857075.6
2900.25,1520518.6
2800.24,1905010.2
3100.29,1653434.5
2500.1899,1720548.5
2100.1299,1581978.9
2400.1699,1967985.4
1300.05,1847283.1
800.02002,1482795.8
800.02002,1540455.4
1500.0699,1446303.8
3400.3501,1360524.5
1700.09,1337571.6
1100.04,1481024.0
2800.24,1380556.0
4700.6602,1244069.2
3600.3899,1499215.9
3100.29,1638691.6
2900.25,2037358.1
2000.12,1894365.6
900.02002,1764006.1
1900.11,1623394.2
1900.11,1823383.4
3800.4299,1820773.0
6501.27,2335083.2
8101.9702,2069508.4
1800.1,1970027.8
2700.22,2190400.0
2100.1299,1929667.4
1400.0601,1740147.0
1000.03,2009603.6
2800.24,2575351.5
2100.1299,2134634.0
12004.33,2592650.8
24217.6,2366192.0
20312.391,2099873.2
24317.75,2323924.5
28925.109,2286675.0
27222.24,2262572.5
17509.211,1933319.4
13705.64,1719939.8
7901.8799,1500446.6
7101.5098,1686788.6
14606.41,2344321.2
9402.6602,2084738.2
19911.9,2100874.2
17108.789,1736454.5
28925.109,1595098.6
25619.699,1758839.4
15507.22,1565788.8
28624.59,1662875.4
22415.08,1575121.4
17409.1,1631414.9
10003.0,1937309.4
12004.33,1988841.9
14406.23,2438905.5
8702.2695,2348392.2
3300.3301,2092948.2
2100.1299,1845308.4
1800.1,2162361.5
1300.05,1745151.5
1500.0699,1259231.5
2800.24,2000149.2
1800.1,1808167.1
2100.1299,2006709.1
1400.0601,2014499.9
1000.03,1370506.4
1400.0601,1166432.5
1700.09,1922931.8
1400.0601,1816309.5
2000.12,1482051.9
2400.1699,1598006.6
2500.1899,1734723.2
2900.25,1895623.5
2200.1499,2646861.2
3200.3101,2475289.2
4700.6602,3055009.2
3600.3899,2356237.2
1100.04,2271688.8
1100.04,2193416.2
3000.27,2030811.8
1900.11,1871088.1
3400.3501,2050031.5
2600.2,2418941.8
3800.4299,2355885.5
2100.1299,1877458.8
2100.1299,1971258.6
2000.12,2157519.2
1800.1,2158980.0
700.01001,1945587.0
3100.29,2223727.0
1500.0699,2909474.0
1300.05,1962778.0
2600.2,2331931.8
2000.12,1670016.9
1800.1,1818108.5
3100.29,1750697.0
3200.3101,2256621.2
2400.1699,1946655.5
1100.04,1993968.0
2800.24,1452444.4
5000.75,1274583.0
7001.4702,1597208.6
9702.8301,2184841.0
11403.91,1434766.5
11203.77,1632091.1
4000.48,1763600.4
12304.55,1429816.1
8702.2695,1655801.5
10203.13,2478251.5
6901.4302,2576163.0
7801.8301,2939906.5
7401.6499,2191752.5
5901.0498,2248222.0
4500.6099,1753956.6
4500.6099,1623313.0
3900.46,1749939.5
4400.5801,1800362.9
5300.8398,1907079.8
3200.3101,1984770.6
1300.05,1684651.5
2300.1599,2433833.5
1500.0699,1653231.6
2500.1899,1878567.8
2500.1899,1738239.9
2200.1499,1860727.5
2000.12,2375105.2
1000.03,1521668.2
1500.0699,1419874.8
1800.1,1727365.4
3000.27,2204777.8
3100.29,1894081.6
2400.1699,1884884.2
3400.3501,1336854.8
3500.3701,2035329.2
2100.1299,1664863.6
2200.1499,2114345.8
1700.09,1890822.0
2100.1299,1539319.2
3000.27,1341737.5
1700.09,1263761.1
2500.1899,1222825.5
2200.1499,1176632.4
3700.4099,1032617.8
3500.3701,1161974.4
2000.12,1367882.5
1600.08,1340682.5
2600.2,1681513.6
1700.09,1541929.6
1300.05,1724863.1
2200.1499,1528201.1
700.01001,1468309.9
1700.09,1552222.6
1700.09,1654530.1
3200.3101,1619701.8
2200.1499,1880515.5
3200.3101,1627194.9
2900.25,1525631.2
2900.25,1341047.8
7001.4702,1259566.2
3100.29,1942422.0
4400.5801,1957692.4
4800.6899,2256283.2
5801.0098,2376823.0
4600.6401,1836854.9
3100.29,2132943.2
6301.1899,1847810.6
3400.3501,2152352.5
2400.1699,2104729.0
3400.3501,2267779.8
3300.3301,2207158.2
3400.3501,2109571.2
2600.2,2069278.5
2100.1299,2088498.2
2300.1599,2025780.2
800.02002,1142438.1
1500.0699,1085992.4
1600.08,1226582.0
3600.3899,1287549.4
2100.1299,1447534.6
1800.1,2513607.2
1800.1,2446953.2
1000.03,2460167.8
2800.24,1987570.4
3400.3501,2206509.0
6501.27,1978941.1
5600.9399,1558241.5
2900.25,1337504.0
3200.3101,1259889.0
3000.27,1375876.1
6201.1602,1635093.9
12905.0,1362080.0
14906.67,1373685.0
9902.9404,1259028.6
9702.8301,1044618.2
8902.3799,964065.12
4900.7202,943879.0
5400.8799,1198802.9
4000.48,1676657.9
7901.8799,1955690.6
7301.6001,1845470.8
8702.2695,1522412.2
7001.4702,1830470.9
6101.1201,1853991.8
2500.1899,2269781.8
2900.25,1934726.0
2600.2,1562961.9
3200.3101,1075161.9
2300.1599,1289488.4
2400.1699,1594652.4
3200.3101,1645143.4
3700.4099,1828617.9
1700.09,1494454.9
2000.12,1395785.8
2000.12,1554346.1
1900.11,1663227.0
700.01001,1700760.5
1200.04,2174818.5
1300.05,2052871.9
2000.12,1846850.2
2700.22,2404455.8
1500.0699,1906836.2
2600.2,1428720.5
3300.3301,1293261.9
2100.1299,1278934.4
2000.12,1027204.3
1100.04,1228836.4
2200.1499,705846.25
2900.25,792751.12
2100.1299,1061305.1
1800.1,954444.75
2300.1599,833952.62
1500.0699,876303.94
1200.04,1116047.2
2000.12,1426989.2
2200.1499,1406741.5
2000.12,1568832.0
1200.04,1294019.2
1300.05,1439581.6
3300.3301,1537750.2
2300.1599,2239470.8
3400.3501,2003530.6
2800.24,1562204.5
3100.29,1667068.2
2300.1599,1714340.2
3000.27,2171667.0
3700.4099,2003882.2
8001.9199,1859415.5
8502.1699,1557930.4
13805.72,1640314.8
2900.25,2235372.5
4400.5801,2018341.1
6201.1602,1240119.9
6701.3501,1487056.4
3500.3701,1786336.9
5200.8101,2146807.0
5901.0498,2255471.5
3400.3501,1419888.4
4200.5298,1103403.2
7301.6001,1274305.6
3200.3101,1093447.9
4300.5601,872200.88
1300.05,1145191.8
1800.1,1083436.9
2000.12,1369235.0
4200.5298,1675548.9
6801.3901,2179985.2
8502.1699,1907025.6
8402.1201,1917142.8
300.0,506844.06
200.0,20812.721
0.0,1600.08
0.0,200.0
0.0,100.0
0.0,200.0
0.0,0.0
0.0,0.0
0.0,0.0
100.0,100.0
0.0,100.0
0.0,0.0
5200.8101,1407214.9
8502.1699,2335461.8
6201.1602,2170558.0
5801.0098,2389807.8
5300.8398,1882152.0
4500.6099,2064598.6
3800.4299,2011023.8
2900.25,1942395.0
3200.3101,1961682.5
5000.75,2328577.2
4300.5601,1999621.8
6101.1201,1860524.6
5100.7798,1643317.4
4500.6099,2130806.2
3500.3701,1898883.2
4000.48,1988057.4
11503.97,1601820.9
4400.5801,1815281.6
5200.8101,2026334.8
4900.7202,2326562.0
4500.6099,1965672.5
4500.6099,1947331.9
28424.25,2060243.4
6001.0801,1903833.6
4900.7202,1901033.8
6301.1899,2027795.5
5000.75,1796318.8
4300.5601,2146536.5
3100.29,1814226.6
3700.4099,1560405.6
3700.4099,1667474.0
5000.75,1821124.6
6201.1602,1905280.8
6301.1899,2200923.0
4900.7202,2469595.0
6701.3501,2401804.8
7101.5098,2001731.8
9402.6602,2316133.8
5000.75,2683732.0
3800.4299,1870087.2
4900.7202,2045689.9
4800.6899,1965172.1
5300.8398,1880245.0
2700.22,1880529.0
4200.5298,3248154.5
8902.3799,2084007.9
9002.4297,2111789.2
6901.4302,2055333.6
4700.6602,1761544.5
3400.3501,1648673.5
4100.5,1858847.5
5300.8398,1897003.1
7301.6001,2229556.5
4800.6899,2222604.5
3100.29,2245178.8
3700.4099,1548949.4
3200.3101,2324641.5
3200.3101,1594273.6
3000.27,1439270.5
3700.4099,1440812.4
3100.29,1658249.6
2400.1699,1847283.1
2800.24,1456380.4
4100.5,2628845.2
4000.48,1728366.2
4800.6899,1698312.4
5500.9102,1990708.4
6801.3901,1975465.0
4100.5,1781183.6
3400.3501,1666757.2
3600.3899,1751806.0
4000.48,1937674.6
2800.24,2434361.0
5500.9102,1986231.4
7101.5098,2013039.1
7301.6001,1898436.9
6001.0801,2073173.9
4700.6602,1846025.2
4700.6602,1805313.2
4600.6401,1992399.1
5500.9102,2381043.0
5200.8101,2166716.8
4700.6602,2206076.2
4700.6602,1932413.1
3700.4099,2412165.5
4000.48,2096343.1
3100.29,1986650.8
2300.1599,2076163.0
3800.4299,2380650.8
3000.27,2174372.2
4200.5298,2806422.5
2400.1699,2254308.5
2800.24,2394717.5
4200.5298,2373076.5
2500.1899,2584900.5
4100.5,2564477.0
2100.1299,2390064.8
2800.24,2331025.5
3100.29,2806639.0
2000.12,2223862.2
4300.5601,2673358.0
3900.46,1894176.2
1800.1,1650797.0
2800.24,1626816.1
4000.48,2539251.8
4400.5801,1923675.6
5801.0098,2139814.2
4500.6099,2242392.2
3300.3301,2274813.2
3700.4099,2593530.0
1900.11,2229177.8
5200.8101,2330741.5
8001.9199,2343847.8
6701.3501,2207956.2
18209.949,2759475.2
15907.6,2033665.6
30828.52,2247694.5
,2390240.5
,2036316.6
,1614656.6
,1749817.8
,1360970.9
,1476871.6
,1997782.2
33834.359,1954811.5
19110.961,2320489.0
11203.77,2246828.8
3600.3899,1680499.2
3700.4099,2075229.8
3300.3301,2099846.2
2200.1499,2132091.2
3200.3101,2305678.5
3300.3301,2030067.8
2400.1699,2030554.8
3300.3301,3036898.5
3900.46,2394595.8
3500.3701,2379311.8
2600.2,2042781.9
3800.4299,2517705.5
3500.3701,2135026.2
3700.4099,2480577.8
3300.3301,2529946.2
3800.4299,1997363.0
3600.3899,1442895.4
4000.48,2268550.8
4100.5,1872643.6
3700.4099,2000243.9
4200.5298,1658384.9
5200.8101,1870790.6
3500.3701,1949536.5
4100.5,1676685.0
5000.75,1662821.2
5801.0098,1530040.6
6601.3101,1509197.8
4600.6401,1761882.6
5200.8101,1457705.9
4700.6602,1310074.1
3200.3101,1660968.2
3200.3101,1856237.0
2500.1899,1382287.2
3100.29,2060081.1
2200.1499,1886574.9
3900.46,1430357.1
4800.6899,1848054.1
4000.48,1709335.8
4600.6401,1936524.9
4100.5,1903914.8
5200.8101,2148389.5
7101.5098,2441232.0
6001.0801,2696540.8
6101.1201,2410867.0
7901.8799,2224200.5
5700.98,1913761.4
3700.4099,1962575.1
2400.1699,1928883.0
2100.1299,1605229.4
6001.0801,1746788.0
3400.3501,1887048.4
3500.3701,2009901.1
4600.6401,2436606.2
5500.9102,2318636.0
3000.27,1804285.2
6401.23,1932169.6
4500.6099,2151054.0
2800.24,1880610.1
1800.1,1448779.0
1700.09,1453053.0
2500.1899,1480374.8
2100.1299,1519328.4
2800.24,1628574.5
2100.1299,1609476.4
2200.1499,1802851.6
3800.4299,1842616.8
2100.1299,1660156.8
2800.24,1716287.9
3500.3701,1730354.5
1800.1,1798117.6
4000.48,1926367.1
2600.2,1902102.2
3100.29,1644074.8
3200.3101,2344754.0
1800.1,2053778.1
3100.29,1843130.8
3200.3101,1464942.0
2300.1599,1601915.6
2200.1499,1498647.8
2400.1699,1088687.5
2500.1899,756035.12
2800.24,638875.69
2300.1599,488103.56
1300.05,621240.25
2300.1599,792855.88
1800.1,1019670.8
3400.3501,1192052.4
2400.1699,1394554.9
3200.3101,1615076.0
3800.4299,1809127.5
5700.98,1841250.8
10403.25,1998458.5
13405.4,1858536.4
10103.07,2094165.5
15907.6,1961980.0
29325.811,2102186.2
,1914951.6
19511.43,1753402.1
3500.3701,1550680.6
3700.4099,1777721.0
2800.24,1728717.9
2000.12,1935848.6
1500.0699,1969960.1
3100.29,1947656.5
3100.29,1979387.5
2800.24,1966700.5
2000.12,2542389.8
2200.1499,2219750.5
1400.0601,1831985.8
1700.09,1863662.6
2100.1299,2402657.0
1200.04,2084981.6
1000.03,2019112.1
800.02002,2056834.9
900.02002,1890172.8
1700.09,2115116.8
1500.0699,1681594.8
1200.04,1582208.8
2400.1699,1527552.0
4500.6099,1600590.1
3300.3301,2103890.5
4400.5801,2104282.8
3000.27,1930668.4
2300.1599,1892661.5
2500.1899,1898477.5
1700.09,1566911.4
2100.1299,2015622.5
2600.2,3102998.0
2800.24,2564666.2
6201.1602,2674413.0
12704.85,2119417.8
23616.74,2126329.2
24918.641,1744502.2
,1995239.5
,1955041.4
,1768280.2
,2148267.8
,2412219.5
16408.08,2624909.2
19010.85,2229002.0
20512.631,2259813.2
13005.08,1680039.4
19511.43,2179998.8
15607.32,1771174.6
11704.11,1705859.6
27522.74,1614305.0
17008.689,1040252.4
10703.44,793693.44
8101.9702,1179201.4
6601.3101,1393053.6
4000.48,1702938.1
5801.0098,2454744.0
7101.5098,3328672.2
4300.5601,2410299.0
5700.98,2364203.8
2600.2,2521235.8
1200.04,1738537.5
1500.0699,1804285.2
